,date,open,high,low,close,close_change,volume
67,2020-03-30,18100,19500,18000,18950,400,3946830
68,2020-03-31,19400,19400,18850,19250,300,2800952
69,2020-04-01,19000,19950,18950,19000,-250,3787981
70,2020-04-02,19050,19350,18500,19100,100,2065012
71,2020-04-03,18950,19150,18750,19000,-100,1916754
72,2020-04-06,18900,19200,18850,19150,150,2826357
73,2020-04-07,19500,19500,19000,19250,100,2921878
74,2020-04-08,19250,19350,19050,19050,-200,2010283
75,2020-04-09,19200,19350,19000,19150,100,2397609
76,2020-04-10,19150,20300,19150,20050,900,5388823
77,2020-04-13,20300,21200,20200,20450,400,5633244
78,2020-04-14,20900,21200,20750,21200,750,3816326
79,2020-04-16,20700,20850,20150,20250,-950,4168986
80,2020-04-17,20500,21100,20400,20600,350,3039728
81,2020-04-20,20700,21400,20650,21350,750,3553852
82,2020-04-21,21850,22250,20500,21500,150,6495995
83,2020-04-22,21750,22450,21600,22400,900,5593049
84,2020-04-23,22700,23200,22500,23200,800,4414562
85,2020-04-24,23200,23550,22500,22550,-650,4076170
86,2020-04-27,23050,24000,22900,23850,1300,4919955
87,2020-04-28,24300,24800,23650,23800,-50,4555244
88,2020-04-29,24050,24200,23500,23850,50,3157780
89,2020-05-04,23100,23450,22800,22800,-1050,3220563
90,2020-05-06,23100,23200,22200,22400,-400,3687419
91,2020-05-07,22400,22700,22000,22450,50,2384717
92,2020-05-08,22500,22750,22300,22350,-100,2381663
93,2020-05-11,22400,22450,21800,21900,-450,2946526
94,2020-05-12,21850,21900,21200,21450,-450,2925295
95,2020-05-13,21150,22000,21050,22000,550,2516459
96,2020-05-14,21950,23200,21750,23150,1150,6104579
97,2020-05-15,23400,23500,22000,22000,-1150,6091140
98,2020-05-18,22050,22300,21500,21550,-450,3111760
99,2020-05-19,21850,22000,21700,21800,250,2578677
100,2020-05-20,21750,22000,21500,21550,-250,2443659
101,2020-05-21,21650,21650,21350,21600,50,2357817
102,2020-05-22,21600,21650,21200,21250,-350,1949383
103,2020-05-25,21400,21800,21350,21500,250,2018026
104,2020-05-26,21550,21650,21250,21600,100,1874501
105,2020-05-27,21550,21800,21450,21600,0,1785468
106,2020-05-28,21700,21800,21300,21400,-200,2470304
107,2020-05-29,21450,21750,21350,21600,200,2169999
108,2020-06-01,21650,21900,21600,21750,150,1817048
109,2020-06-02,21700,21850,21500,21850,100,2337340
110,2020-06-03,21950,22450,21850,22400,550,4406053
111,2020-06-04,22700,22900,21900,22000,-400,5420843
112,2020-06-05,22150,22300,21900,22300,300,2259637
113,2020-06-08,22550,22650,22050,22200,-100,2621552
114,2020-06-09,22350,22800,22200,22550,350,3601449
115,2020-06-10,22500,22550,21900,21950,-600,3635584
116,2020-06-11,21850,22250,21500,21800,-150,3110305
117,2020-06-12,21000,21350,20650,21150,-650,3051542
118,2020-06-15,20900,21050,19900,19900,-1250,3684568
119,2020-06-16,20150,20850,20150,20850,950,2156035
120,2020-06-17,20650,20850,20050,20350,-500,2575418
121,2020-06-18,20250,20500,20100,20250,-100,1733289
122,2020-06-19,20450,20500,20200,20300,50,1787615
123,2020-06-22,20150,20250,20050,20050,-250,1658714
124,2020-06-23,20150,20150,19700,19850,-200,2346569
125,2020-06-24,19850,20050,19800,19850,0,2456663
126,2020-06-25,19600,19800,19300,19300,-550,2506112
127,2020-06-26,19450,19950,19300,19450,150,2454982
128,2020-06-29,19300,19400,18950,19050,-400,2216568
129,2020-06-30,19200,19700,19100,19500,450,2388444
130,2020-07-01,19600,19650,19250,19250,-250,1773820
131,2020-07-02,19450,19750,19300,19350,100,2238513
132,2020-07-03,19400,19800,19250,19400,50,2959162
133,2020-07-06,19400,19550,19200,19350,-50,2797245
134,2020-07-07,19400,19650,19000,19000,-350,4834191
135,2020-07-08,19100,19300,18900,19050,50,2710958
136,2020-07-09,19150,19200,19000,19000,-50,2293341
137,2020-07-10,19000,19050,18700,18700,-300,2841607
138,2020-07-13,18850,20150,18750,20000,1300,7671410
139,2020-07-14,20050,20250,19700,19850,-150,2932456
140,2020-07-15,20100,20200,19550,19600,-250,3146491
141,2020-07-16,19650,19900,19450,19600,0,2625872
142,2020-07-17,19650,19850,19600,19750,150,1742293
143,2020-07-20,19750,20250,19700,19950,200,3233048
144,2020-07-21,20000,20000,19750,19800,-150,3015321
145,2020-07-22,19800,20150,19750,19800,0,2520901
146,2020-07-23,19800,19850,19350,19400,-400,3099301
147,2020-07-24,19200,19700,19100,19500,100,2124153
148,2020-07-27,19400,19650,19300,19300,-200,2013195
149,2020-07-28,19300,19400,19100,19150,-150,3267280
150,2020-07-29,19100,19450,19050,19350,200,1992469
151,2020-07-30,19400,19550,19200,19200,-150,1857004
152,2020-07-31,19250,19500,19100,19100,-100,2277692
153,2020-08-03,19200,19250,18950,19050,-50,1850645
154,2020-08-04,19050,19350,19000,19200,150,1967909
155,2020-08-05,19200,19400,19200,19200,0,1768901
156,2020-08-06,19200,19450,19200,19350,150,2268909
157,2020-08-07,19600,19950,19400,19600,250,3593904
158,2020-08-10,19600,19600,19200,19450,-150,2450862
159,2020-08-11,19500,21250,19500,21000,1550,18946719
160,2020-08-12,21150,21150,20250,20700,-300,6946476
161,2020-08-13,20850,21850,20400,21550,850,12573404
162,2020-08-14,22100,22700,21650,21950,400,14743652
163,2020-08-18,22050,22100,20500,20550,-1400,7925993
164,2020-08-19,20800,21200,20600,20800,250,3456167
165,2020-08-20,20650,20700,19850,19950,-850,5547124
166,2020-08-21,20150,20350,19900,20000,50,3599892
167,2020-08-24,19900,20100,19600,19950,-50,2409724
168,2020-08-25,20200,21200,20150,21000,1050,6875039
169,2020-08-26,20850,21000,20250,20450,-550,3812835
170,2020-08-27,20450,20950,20300,20400,-50,3303982
171,2020-08-28,20450,20950,20400,20700,300,3369350
172,2020-08-31,20850,21400,20500,20500,-200,4911995
173,2020-09-01,20650,21400,20550,21300,800,6019062
174,2020-09-02,21500,21600,20850,21150,-150,4036495
175,2020-09-03,21350,21500,20900,21050,-100,3537985
176,2020-09-04,20500,20900,20400,20700,-350,4124411
177,2020-09-07,20650,20800,20500,20650,-50,2347343
178,2020-09-08,20700,20750,20450,20500,-150,2490059
179,2020-09-09,20300,20450,20150,20300,-200,2368901
180,2020-09-10,20450,20500,20300,20350,50,2637688
181,2020-09-11,20300,20400,20100,20300,-50,1846961
182,2020-09-14,20400,20750,20300,20600,300,1923325
183,2020-09-15,20600,20650,20250,20400,-200,2490530
184,2020-09-16,20300,20500,20250,20500,100,1963002
185,2020-09-17,20450,20800,20350,20450,-50,2704100
186,2020-09-18,20450,20600,20300,20500,50,1794727
187,2020-09-21,20500,20950,20400,20700,200,3441714
188,2020-09-22,20700,20850,20200,20250,-450,2584359
189,2020-09-23,20300,20400,19900,20100,-150,2498398
190,2020-09-24,19900,20000,19700,19750,-350,2743996
191,2020-09-25,19800,19950,19700,19700,-50,1807699
192,2020-09-28,19800,20250,19750,20200,500,1524731
193,2020-09-29,20350,20450,20200,20400,200,1687668
194,2020-10-05,20550,20750,20400,20600,200,2109730
195,2020-10-06,20700,20800,20200,20300,-300,2267788
196,2020-10-07,20250,20800,20150,20750,450,2634881
197,2020-10-08,20850,21400,20800,21100,350,5265125
198,2020-10-12,21400,21500,21000,21100,0,2604239
199,2020-10-13,21200,21200,20800,21000,-100,1964700
200,2020-10-14,21050,21400,20950,21150,150,3174292
201,2020-10-15,21150,21350,21000,21300,150,2696518
202,2020-10-16,21300,21900,21300,21750,450,6329622
203,2020-10-19,22000,22250,21400,21400,-350,4621162
204,2020-10-20,21400,21500,20850,21000,-400,3335030
205,2020-10-21,21050,21800,21000,21750,750,3994188
206,2020-10-22,21600,21650,21400,21500,-250,1942187
207,2020-10-23,21600,21600,21150,21300,-200,2343245
208,2020-10-26,21300,21350,20800,20850,-450,2348406
209,2020-10-27,20650,20800,20500,20600,-250,2415550
210,2020-10-28,20600,20850,20550,20550,-50,1629880
211,2020-10-29,20300,20450,20100,20300,-250,2626259
212,2020-10-30,20350,20400,19900,19950,-350,3104874
213,2020-11-02,20100,20400,20050,20350,400,1598969
214,2020-11-03,20450,20700,20350,20450,100,1868982
215,2020-11-04,20550,20600,20250,20300,-150,2051112
216,2020-11-05,20400,20450,20250,20400,100,2438290
217,2020-11-06,20450,20600,20250,20350,-50,1836933
218,2020-11-09,20450,20550,20350,20450,100,2099523
219,2020-11-10,20600,20900,20500,20700,250,2925085
220,2020-11-11,20800,21300,20750,21250,550,4500221
221,2020-11-12,21400,21650,20850,20950,-300,6281332
222,2020-11-13,21250,21400,20750,21350,400,5777217
223,2020-11-16,21450,21450,21050,21100,-250,4039577
224,2020-11-17,21250,21950,21150,21650,550,8073746
225,2020-11-18,21750,21900,21350,21400,-250,3443087
226,2020-11-19,21350,21400,20950,21050,-350,3530311
227,2020-11-20,21100,21400,21050,21200,150,2387918
228,2020-11-23,21350,21600,21300,21550,350,3731602
229,2020-11-24,21700,22950,21650,22550,1000,13150194
230,2020-11-25,22850,22900,21900,22250,-300,6997786
231,2020-11-26,22200,22250,21700,21950,-300,4451763
232,2020-11-27,21850,22350,21800,21900,-50,3714768
233,2020-11-30,21950,22050,21450,21450,-450,4691685
234,2020-12-01,21550,21700,21400,21600,150,2844051
235,2020-12-02,21700,21750,21450,21700,100,2900687
236,2020-12-03,21750,22400,21700,22350,650,6754226
237,2020-12-04,22250,22450,22000,22100,-250,4597991
238,2020-12-07,22100,22200,21600,21900,-200,3834479
239,2020-12-08,21850,21850,21500,21500,-400,2877079
240,2020-12-09,21600,22500,21550,22400,900,5821012
241,2020-12-10,22350,24000,22100,23800,1400,22910345
242,2020-12-11,24300,24750,23150,23800,0,13713707
243,2020-12-14,23900,24300,23400,23900,100,5730045
244,2020-12-15,23900,24450,23600,24000,100,4275678
245,2020-12-16,24250,24300,23500,23600,-400,4443511
246,2020-12-17,24550,26000,24350,26000,2400,20413429
247,2020-12-18,27350,30050,27300,28300,2300,45727935
248,2020-12-21,28600,29350,27550,28050,-250,16930415
249,2020-12-22,28200,28200,26800,26800,-1250,10254371
250,2020-12-23,27350,27700,26400,26800,0,7585465
251,2020-12-24,26700,27450,26250,27000,200,5487118
252,2020-12-28,27300,27500,26800,27050,50,5916525
253,2020-12-29,26800,26900,26150,26400,-650,4838292
254,2020-12-30,26400,28000,26400,27400,1000,9514307
255,2021-01-04,27600,27600,26650,26900,-500,6758871
256,2021-01-05,26800,27400,26550,26900,0,5535386
257,2021-01-06,27050,27950,26700,27150,250,8292387
258,2021-01-07,27500,27500,27000,27050,-100,5225946
259,2021-01-08,27150,27550,26800,27000,-50,7229638
260,2021-01-11,27000,27100,26100,26350,-650,8283137
261,2021-01-12,26400,27150,25800,26200,-150,8024674
262,2021-01-13,26250,26350,25550,25750,-450,6072063
263,2021-01-14,25950,26000,25550,25950,200,4490413
264,2021-01-15,26000,26350,25250,25300,-650,5503886
265,2021-01-18,25000,25500,24600,24800,-500,5869817
266,2021-01-19,24900,25250,24700,24950,150,4146534
267,2021-01-20,25100,25100,24450,24850,-100,4700478
268,2021-01-21,24950,25200,24600,24650,-200,3780753
269,2021-01-22,24700,24700,24100,24150,-500,5363288
270,2021-01-25,24200,24800,24000,24450,300,4671689
271,2021-01-26,24500,25050,24300,24350,-100,5116704
272,2021-01-27,24500,24800,24050,24150,-200,3541064
273,2021-01-28,23800,23950,23250,23500,-650,4662200
274,2021-01-29,23650,23850,22800,22850,-650,5023619
275,2021-02-01,22850,23000,22500,22850,0,4316125
276,2021-02-02,23050,23800,22950,23400,550,4600666
277,2021-02-03,23700,23750,23200,23400,0,2846284
278,2021-02-04,23450,23700,23050,23650,250,3314338
279,2021-02-05,23650,23750,23300,23550,-100,2123828
280,2021-02-08,23600,24250,23400,24050,500,3642255
281,2021-02-09,24300,24550,24150,24300,250,3506128
282,2021-02-10,24200,24300,23900,23950,-350,2952483
283,2021-02-15,24100,24150,23650,23750,-200,3485403
284,2021-02-16,23700,23750,23400,23550,-200,3189199
285,2021-02-17,23650,24250,23550,23800,250,4178684
286,2021-02-18,23800,24150,23750,23750,-50,2773702
287,2021-02-19,23800,24000,23150,23750,0,4901504
288,2021-02-22,23900,24550,23800,23850,100,5745162
289,2021-02-23,23800,23850,23500,23650,-200,2749066
290,2021-02-24,23650,23700,23050,23150,-500,3063712
291,2021-02-25,23350,23400,23150,23350,200,2337929
292,2021-02-26,22900,23000,22700,22700,-650,4085132
293,2021-03-02,22950,23250,22800,22900,200,2467687
294,2021-03-03,23050,23650,23000,23600,700,2878871
295,2021-03-04,23300,23450,23100,23350,-250,2279735
296,2021-03-05,23200,23250,22900,23000,-350,1837875
297,2021-03-08,23200,23250,22950,22950,-50,1823387
298,2021-03-09,23050,23250,22750,23000,50,2440803
299,2021-03-10,23200,23250,22900,23000,0,1675368
300,2021-03-11,23000,23100,22850,22900,-100,1996727
301,2021-03-12,23050,23400,23000,23200,300,1991404
302,2021-03-15,23250,23350,23000,23250,50,1684592
303,2021-03-16,23350,24900,23300,24750,1500,11037032
304,2021-03-17,25000,25100,24500,24600,-150,5306132
305,2021-03-18,24600,24650,24050,24100,-500,3839586
306,2021-03-19,24000,24300,23850,24150,50,3354980
307,2021-03-22,24250,24300,22900,23000,-1150,9591472
308,2021-03-23,22950,23000,22600,22750,-250,4497658
309,2021-03-24,22750,22950,22700,22800,50,1836127
310,2021-03-25,22850,23400,22850,23100,300,3174073
311,2021-03-26,23200,23300,23100,23250,150,1822468
312,2021-03-29,23300,23400,23100,23350,100,1814020
313,2021-03-30,23350,23500,23200,23250,-100,2070646
314,2021-03-31,23200,23350,23000,23150,-100,2486607
315,2021-04-01,23200,23850,23150,23500,350,3496584
316,2021-04-02,23450,23600,23300,23450,-50,1867234
317,2021-04-05,23500,24150,23500,24000,550,3816654
318,2021-04-06,24050,24050,23650,23850,-150,1727736
319,2021-04-07,23900,24250,23800,24050,200,2762787
320,2021-04-08,24350,24400,23850,23850,-200,2837857
321,2021-04-09,23850,23900,23650,23850,0,1514682
322,2021-04-12,23900,23950,23750,23850,0,1245699
323,2021-04-13,23850,23950,23700,23900,50,1458424
324,2021-04-14,23900,24250,23800,24200,300,2415683
325,2021-04-15,24200,24450,24050,24100,-100,2434627
326,2021-04-16,24150,24200,23900,23950,-150,1746314
327,2021-04-19,23950,24400,23850,24200,250,2895841
328,2021-04-20,24150,24350,24100,24250,50,1953241
329,2021-04-21,24200,24200,23800,23900,-350,3007190
330,2021-04-22,24000,24250,23900,24100,200,2447421
331,2021-04-23,24100,24150,23900,24050,-50,1455130
332,2021-04-26,24150,24200,24000,24200,150,2481461
333,2021-04-27,24200,24950,24150,24750,550,6186715
334,2021-04-28,24700,24750,24250,24300,-450,3323511
335,2021-04-29,24300,24400,23850,23950,-350,3591778
336,2021-04-30,23900,23950,23600,23650,-300,3035926
337,2021-05-03,23500,23650,23350,23450,-200,2331313
338,2021-05-04,23450,23500,23050,23350,-100,2316099
339,2021-05-06,23200,23800,23200,23600,250,2094652
340,2021-05-07,23750,24550,23750,24300,700,4263236
341,2021-05-10,24350,24600,24100,24450,150,2945264
342,2021-05-11,24300,24600,24150,24500,50,3563381
343,2021-05-12,24500,24550,23700,23900,-600,4011373
344,2021-05-13,23550,24100,23500,23750,-150,2861088
345,2021-05-14,23950,24100,23850,23900,150,2631245
346,2021-05-17,23900,23950,23550,23600,-300,3001654
347,2021-05-18,23650,23950,23600,23950,350,2102291
348,2021-05-20,23800,23850,23550,23700,-250,2401483
349,2021-05-21,23800,23850,23550,23650,-50,2612475
350,2021-05-24,24000,24900,23900,24900,1250,11452950
351,2021-05-25,25100,25150,24550,24900,0,5992845
352,2021-05-26,24800,26350,24600,26250,1350,13694345
353,2021-05-27,26250,26800,25850,26050,-200,8916834
354,2021-05-28,26100,26250,25300,25450,-600,7042804
355,2021-05-31,25450,26000,25300,25800,350,3951176
356,2021-06-01,25800,26450,25650,26100,300,4252480
357,2021-06-02,26250,26300,25500,25650,-450,4867742
358,2021-06-03,25550,25950,25450,25800,150,3456295
359,2021-06-04,25700,26350,25650,25800,0,3852903
360,2021-06-07,25850,27150,25600,27150,1350,12718383
361,2021-06-08,27100,27150,26200,26300,-850,7291184
362,2021-06-09,26300,26650,26150,26200,-100,3966713
363,2021-06-10,26200,26400,25900,26000,-200,3540935
364,2021-06-11,26000,26200,25900,26150,150,2369321
365,2021-06-14,26150,26900,25950,26700,550,4357592
366,2021-06-15,26700,26850,26350,26650,-50,2551687
367,2021-06-16,26850,27450,26700,26700,50,6710778
368,2021-06-17,26600,26950,26400,26900,200,3105723
369,2021-06-18,26950,27150,26650,26900,0,3290576
370,2021-06-21,25850,26150,25000,25050,-1850,14271654
371,2021-06-22,24800,25250,24750,25050,0,4861222
372,2021-06-23,24950,25000,24500,24550,-500,5089950
373,2021-06-24,24550,24900,24200,24750,200,3731589
374,2021-06-25,24750,25200,24650,25100,350,2776087
375,2021-06-28,25200,25200,24900,24950,-150,1841506
376,2021-06-29,24950,25000,24800,24850,-100,1426019
377,2021-06-30,24850,25100,24750,24850,0,1692756
378,2021-07-01,24850,24950,24600,24600,-250,2046236
379,2021-07-02,24600,24800,24550,24700,100,1360477
380,2021-07-05,24850,25200,24700,24950,250,2317039
381,2021-07-06,24950,25150,24900,25100,150,1909882
382,2021-07-07,25050,25050,24800,24850,-250,1634624
383,2021-07-08,24900,24950,24500,24500,-350,2791495
384,2021-07-09,24350,24400,24000,24300,-200,2983789
385,2021-07-12,24650,25050,24600,24750,450,1938747
386,2021-07-13,24850,24950,24750,24800,50,1132543
387,2021-07-14,24800,24850,24600,24750,-50,1043405
388,2021-07-15,24800,25200,24750,25050,300,2720198
389,2021-07-16,25100,25150,24850,25050,0,1951342
390,2021-07-19,25050,25750,25000,25650,600,5094213
391,2021-07-20,25550,25800,25300,25650,0,3629636
392,2021-07-21,25750,25750,25200,25300,-350,2328801
393,2021-07-22,25400,25500,25050,25150,-150,2279740
394,2021-07-23,25150,25300,25100,25150,0,1209445
395,2021-07-26,25200,25250,24850,24900,-250,1729160
396,2021-07-27,24950,25100,24750,24750,-150,1557237
397,2021-07-28,24750,25100,24650,24950,200,1228156
398,2021-07-29,25050,25150,24950,25050,100,911607
399,2021-07-30,25050,25100,24850,24900,-150,1641089
400,2021-08-02,25000,25600,24950,25400,500,2970439
401,2021-08-03,25450,25500,25100,25300,-100,1775821
402,2021-08-04,25300,25400,25150,25400,100,1469529
403,2021-08-05,25400,25450,25250,25300,-100,1242593
404,2021-08-06,25300,25500,25150,25450,150,1749047
405,2021-08-09,25500,25550,25200,25250,-200,1547366
406,2021-08-10,25250,25350,25100,25250,0,1368529
407,2021-08-11,25200,25300,25000,25050,-200,1673495
408,2021-08-12,25150,25200,24900,24950,-100,2078895
409,2021-08-13,25000,25100,24500,24750,-200,2783942
410,2021-08-17,24750,24750,24200,24250,-500,2618645
411,2021-08-18,24100,24550,24050,24400,150,1432293
412,2021-08-19,24450,24450,23650,23650,-750,3184990
413,2021-08-20,23750,24150,23600,23800,150,2077156
414,2021-08-23,23900,24200,23850,23950,150,1305626
415,2021-08-24,24000,24250,24000,24150,200,1333512
416,2021-08-25,24150,24250,24000,24150,0,1073496
417,2021-08-26,24100,24150,23850,23850,-300,1780343
418,2021-08-27,23800,24000,23700,23850,0,1423230
419,2021-08-30,23900,24000,23750,23800,-50,1332607
420,2021-08-31,23800,24000,23600,24000,200,1893955
421,2021-09-01,23950,24300,23850,24050,50,1374393
422,2021-09-02,24000,24100,23800,23850,-200,1419796
423,2021-09-03,24050,24050,23750,23750,-100,1579545
424,2021-09-06,23800,23950,23700,23950,200,1232336
425,2021-09-07,23850,23950,23800,23800,-150,878167
426,2021-09-08,23700,23800,23400,23400,-400,3016739
427,2021-09-09,23300,23500,23150,23150,-250,2378160
428,2021-09-10,23200,23450,23100,23350,200,1397853
429,2021-09-13,23800,24250,23650,23850,500,3446628
430,2021-09-14,23950,24000,23700,23800,-50,1777746
431,2021-09-15,23850,24300,23800,24000,200,2196195
432,2021-09-16,23950,24300,23950,24250,250,1605275
433,2021-09-17,24250,24500,24050,24500,250,2393322
434,2021-09-23,25300,25500,24100,24200,-300,9022665
435,2021-09-24,24050,24200,23650,23800,-400,3276572
436,2021-09-27,23850,24050,23800,23850,50,1471035
437,2021-09-28,23800,23850,23500,23550,-300,2005579
438,2021-09-29,23300,23750,23200,23650,100,1856988
439,2021-09-30,23500,23700,23450,23550,-100,1048831
440,2021-10-01,23400,23850,23400,23450,-100,1472942
441,2021-10-05,23400,23600,23100,23300,-150,1851813
442,2021-10-06,23300,23450,22800,22900,-400,2783681
443,2021-10-07,22950,23200,22800,23000,100,1488314
444,2021-10-08,23000,23050,22700,22800,-200,1580781
445,2021-10-12,22650,22800,22200,22250,-550,2293639
446,2021-10-13,22150,22950,22150,22850,600,1921397
447,2021-10-14,22950,23000,22700,22750,-100,2048599
448,2021-10-15,22800,23200,22800,22950,200,2138130
449,2021-10-18,23000,23100,22850,22950,0,1283441
450,2021-10-19,23000,23100,22900,22950,0,899851
451,2021-10-20,22950,23000,22700,22750,-200,1254138
452,2021-10-21,22800,23200,22800,23200,450,1616739
453,2021-10-22,23200,23200,22900,22950,-250,884957
454,2021-10-25,22950,23100,22800,23000,50,789802
455,2021-10-26,23100,23100,22900,22950,-50,1025618
456,2021-10-27,22950,23050,22750,22900,-50,1148537
457,2021-10-28,22850,22950,22700,22700,-200,1164365
458,2021-10-29,22700,22800,22600,22600,-100,1301563
459,2021-11-01,22650,22800,22600,22650,50,828915
460,2021-11-02,22650,23000,22600,22950,300,980189
461,2021-11-03,22950,23000,22600,22600,-350,1030881
462,2021-11-04,22700,23600,22650,23150,550,2753194
463,2021-11-05,23100,23200,22750,23100,-50,1546702
464,2021-11-08,23200,23850,23000,23750,650,3649852
465,2021-11-09,23700,23850,23250,23400,-350,1964802
466,2021-11-10,23250,23650,23000,23200,-200,1573393
467,2021-11-11,23050,23100,22750,22800,-400,1546798
468,2021-11-12,22950,23250,22900,23150,350,1290037
469,2021-11-15,23050,23100,22800,22850,-300,1500353
470,2021-11-16,22800,22900,22700,22800,-50,1038161
471,2021-11-17,22800,22900,22400,22400,-400,2171158
472,2021-11-18,22400,22600,22250,22300,-100,1015980
473,2021-11-19,22300,22450,22250,22300,0,1068275
474,2021-11-22,22250,22400,22200,22300,0,1075607
475,2021-11-23,22300,22600,22250,22450,150,1171107
476,2021-11-24,22400,22500,22200,22300,-150,1178462
477,2021-11-25,22250,22350,22200,22250,-50,947430
478,2021-11-26,22250,22300,22000,22050,-200,1475074
479,2021-11-29,21900,21950,21500,21550,-500,2061563
480,2021-11-30,21600,21650,20750,20750,-800,3414171
481,2021-12-01,20900,21100,20750,20950,200,1709835
482,2021-12-02,20800,21550,20650,21450,500,1642125
483,2021-12-03,21450,21850,21250,21650,200,1032080
484,2021-12-06,21650,21800,21300,21650,0,967295
485,2021-12-07,21700,22000,21600,21900,250,943397
486,2021-12-08,22000,22450,21950,22200,300,1645576
487,2021-12-09,22200,22400,22100,22350,150,1625508
488,2021-12-10,22250,22300,22050,22150,-200,810107
489,2021-12-13,21750,22100,21700,21750,-400,1419921
490,2021-12-14,21800,21950,21500,21600,-150,1104238
491,2021-12-15,21600,21700,21450,21550,-50,529551
492,2021-12-16,21650,21700,21450,21600,50,874470
493,2021-12-17,21500,21850,21450,21750,150,1011524
494,2021-12-20,21500,21550,21150,21200,-550,1512519
495,2021-12-21,21150,21400,21100,21350,150,1006403
496,2021-12-22,21350,21400,21200,21250,-100,818347
497,2021-12-23,21450,21600,21200,21350,100,1324341
498,2021-12-24,21300,21550,21300,21500,150,1152593
499,2021-12-27,21500,21550,21400,21450,-50,1488944
500,2021-12-28,22450,23100,22300,22500,1050,9138124
501,2021-12-29,22550,22600,22100,22100,-400,2178739
502,2021-12-30,22200,22300,22050,22100,0,1150008
503,2022-01-03,22350,22450,22100,22350,250,1211491
504,2022-01-04,22250,22250,21850,22000,-350,1716725
505,2022-01-05,21850,21900,21650,21800,-200,1563585
506,2022-01-06,21600,21750,21400,21450,-350,1544853
